Cloud Data Scientist,SRS Business Solutions India Private Limited,"Bengaluru, Karnataka",,30+ days ago,"As a Data Engineer, you will be responsible for building the ETL data pipelines.Professional Data Scientist looking to bring the hidden story out of your data…",https://in.indeed.com//rc/clk?jk=ae7b1b870dbd86da&fccid=c4bd311fad4bccfb&vjs=3
Data Science Senior Analyst,Accenture,"Bengaluru, Karnataka",,30+ days ago,Experience articulating business questions and using quantitative techniques to arrive at a solution using available data.,https://in.indeed.com//rc/clk?jk=a45cef9da5561f0a&fccid=a4e4e2eaf26690c9&vjs=3
Senior Analyst-Data Science,Accenture,"Mumbai, Maharashtra",,30+ days ago,"In the Data Science team, you will manage and analyze data in order to build data driven business insights and high impact data models to generate significant…",https://in.indeed.com//rc/clk?jk=0e75150f67b9f888&fccid=a4e4e2eaf26690c9&vjs=3
Principle Engineer (AI/ML),Availity India,"Bengaluru, Karnataka",,30+ days ago,"You at a minimum, possess a bachelor's degree in Engineering / Technology.Master’s degree in Computer Science a plus.Exposure to TensorFlow, Keras is a plus.",https://in.indeed.com//rc/clk?jk=5784afecd580412c&fccid=93dd5129e813c547&vjs=3
SE - Machine Learning,Contify Pvt. Ltd.,"New Delhi, Delhi",,30+ days ago,"We are team of analysts, engineers, data scientists and designers building powerful intelligence tools for business users.Company Name: Contify Pvt. Ltd.",https://in.indeed.com//rc/clk?jk=ad2efefa7987c55b&fccid=eacf104354817a16&vjs=3
CSP Business Analyst,Jacobs,India,,30+ days ago,Experience of data quality and data cleansing techniques.Performing data and business analysis on our sales data as well as visualising this data for key…,https://in.indeed.com//rc/clk?jk=0c4484101efe472f&fccid=de56d7554bea5214&vjs=3
Data Science Manager,Infosenseglobal,"Pune, Maharashtra",,30+ days ago,Responsible for driving data quality throughout the organization.Direct data science teams to complete all project deliverables.,https://in.indeed.com//rc/clk?jk=07587dfed468af86&fccid=d64ea2636eb33da2&vjs=3
Director of Data Science and Analytics- Startup,Michael Page,"Delhi, Delhi",,9 days ago,"Setup a framework for use of cutting-edge data mining, machine learning techniques.Collaborate with cross-functional teams to breakdown complex business…",https://in.indeed.com//rc/clk?jk=4f6d2a9e19dcc800&fccid=77087bd1709a8148&vjs=3
Senior Software Engineer - NLP R&D,Reverie Language Technologies,"Bengaluru, Karnataka",,30+ days ago,Good Python programming skills and programming concepts (data structures and algorithms).We are looking for a self-motivated research engineer who can analyze…,https://in.indeed.com//rc/clk?jk=9a109c4b458d7967&fccid=ad81b67c0291346c&vjs=3
ML Engineer,Positivenaick,"Chennai, Tamil Nadu",,30+ days ago,"Cross-functional collaboration between data science and engineering teams to.As an ML engineer, you need to be strong in Statistical Knowledge, with hands-on…",https://in.indeed.com//rc/clk?jk=a3ef42e9a612a732&fccid=5548187558d4d37a&vjs=3
"AI/ML Senior Developer
new",Ernst & Young,"Thiruvananthapuram, Kerala",,Today,The Artificial Intelligence (AI) & Machine Learning (ML) Developer is responsible for designing and implementing solutions based on AI and Machine Learning.,https://in.indeed.com//rc/clk?jk=2d70a33fda805e3c&fccid=1544766d4c2915b0&vjs=3
Senior Data Science Engineer,Inspirisys Solutions,"Chennai, Tamil Nadu",,30+ days ago,"Apply design and data analysis techniques to organize the presentation of data in visually innovative ways in order to make it easier to understand, insightful,…",https://in.indeed.com//rc/clk?jk=f36e9ee6a0b48a48&fccid=6f86bbf52523eb62&vjs=3
"Embedded Analytics System Engineer, Metropolis",NVIDIA,"Pune, Maharashtra",,30+ days ago,"Crafting ETLs for flawless integration and flow of data and metadata.Experience in streaming analytics engines like Apache Spark, and NoSQL data stores like…",https://in.indeed.com//rc/clk?jk=4f413fc2e6c07569&fccid=c267f29f0f85e8b8&vjs=3
Data Scientist Python Machine Learning Tableau Server,Brain Management Consultants India Private Limited,"Pune, Maharashtra",,30+ days ago,"Machine Learning: Classification, Regression, Clustering, Decision Tree, K-Means Clustering, Naïve Bayes.Statistical Methods: Predictive Analysis, Hypothesis…",https://in.indeed.com//rc/clk?jk=bc3cad2a39fd5c42&fccid=c233355b271af74d&vjs=3
Sr.Machine Learning Engineer,Aizant Global Analytics,"Hyderabad, Telangana",,30+ days ago,"Supervising the data acquisition process if more data is needed.Verifying data quality, and/or ensuring it via data cleaning.",https://in.indeed.com//rc/clk?jk=b26a36d4bc3dcf1a&fccid=ef6c418748236e53&vjs=3
Cloud Data Scientist,SRS Business Solutions India Private Limited,"Bengaluru, Karnataka",,30+ days ago,"As a Data Engineer, you will be responsible for building the ETL data pipelines.Professional Data Scientist looking to bring the hidden story out of your data…",https://in.indeed.com//rc/clk?jk=ae7b1b870dbd86da&fccid=c4bd311fad4bccfb&vjs=3
Data Science Senior Analyst,Accenture,"Bengaluru, Karnataka",,30+ days ago,Experience articulating business questions and using quantitative techniques to arrive at a solution using available data.,https://in.indeed.com//rc/clk?jk=a45cef9da5561f0a&fccid=a4e4e2eaf26690c9&vjs=3
Senior Analyst-Data Science,Accenture,"Mumbai, Maharashtra",,30+ days ago,"In the Data Science team, you will manage and analyze data in order to build data driven business insights and high impact data models to generate significant…",https://in.indeed.com//rc/clk?jk=0e75150f67b9f888&fccid=a4e4e2eaf26690c9&vjs=3
Principle Engineer (AI/ML),Availity India,"Bengaluru, Karnataka",,30+ days ago,"You at a minimum, possess a bachelor's degree in Engineering / Technology.Master’s degree in Computer Science a plus.Exposure to TensorFlow, Keras is a plus.",https://in.indeed.com//rc/clk?jk=5784afecd580412c&fccid=93dd5129e813c547&vjs=3
SE - Machine Learning,Contify Pvt. Ltd.,"New Delhi, Delhi",,30+ days ago,"We are team of analysts, engineers, data scientists and designers building powerful intelligence tools for business users.Company Name: Contify Pvt. Ltd.",https://in.indeed.com//rc/clk?jk=ad2efefa7987c55b&fccid=eacf104354817a16&vjs=3
CSP Business Analyst,Jacobs,India,,30+ days ago,Experience of data quality and data cleansing techniques.Performing data and business analysis on our sales data as well as visualising this data for key…,https://in.indeed.com//rc/clk?jk=0c4484101efe472f&fccid=de56d7554bea5214&vjs=3
Data Science Manager,Infosenseglobal,"Pune, Maharashtra",,30+ days ago,Responsible for driving data quality throughout the organization.Direct data science teams to complete all project deliverables.,https://in.indeed.com//rc/clk?jk=07587dfed468af86&fccid=d64ea2636eb33da2&vjs=3
Director of Data Science and Analytics- Startup,Michael Page,"Delhi, Delhi",,9 days ago,"Setup a framework for use of cutting-edge data mining, machine learning techniques.Collaborate with cross-functional teams to breakdown complex business…",https://in.indeed.com//rc/clk?jk=4f6d2a9e19dcc800&fccid=77087bd1709a8148&vjs=3
Senior Software Engineer - NLP R&D,Reverie Language Technologies,"Bengaluru, Karnataka",,30+ days ago,Good Python programming skills and programming concepts (data structures and algorithms).We are looking for a self-motivated research engineer who can analyze…,https://in.indeed.com//rc/clk?jk=9a109c4b458d7967&fccid=ad81b67c0291346c&vjs=3
ML Engineer,Positivenaick,"Chennai, Tamil Nadu",,30+ days ago,"Cross-functional collaboration between data science and engineering teams to.As an ML engineer, you need to be strong in Statistical Knowledge, with hands-on…",https://in.indeed.com//rc/clk?jk=a3ef42e9a612a732&fccid=5548187558d4d37a&vjs=3
"AI/ML Senior Developer
new",Ernst & Young,"Thiruvananthapuram, Kerala",,Today,The Artificial Intelligence (AI) & Machine Learning (ML) Developer is responsible for designing and implementing solutions based on AI and Machine Learning.,https://in.indeed.com//rc/clk?jk=2d70a33fda805e3c&fccid=1544766d4c2915b0&vjs=3
Senior Data Science Engineer,Inspirisys Solutions,"Chennai, Tamil Nadu",,30+ days ago,"Apply design and data analysis techniques to organize the presentation of data in visually innovative ways in order to make it easier to understand, insightful,…",https://in.indeed.com//rc/clk?jk=f36e9ee6a0b48a48&fccid=6f86bbf52523eb62&vjs=3
"Embedded Analytics System Engineer, Metropolis",NVIDIA,"Pune, Maharashtra",,30+ days ago,"Crafting ETLs for flawless integration and flow of data and metadata.Experience in streaming analytics engines like Apache Spark, and NoSQL data stores like…",https://in.indeed.com//rc/clk?jk=4f413fc2e6c07569&fccid=c267f29f0f85e8b8&vjs=3
Data Scientist Python Machine Learning Tableau Server,Brain Management Consultants India Private Limited,"Pune, Maharashtra",,30+ days ago,"Machine Learning: Classification, Regression, Clustering, Decision Tree, K-Means Clustering, Naïve Bayes.Statistical Methods: Predictive Analysis, Hypothesis…",https://in.indeed.com//rc/clk?jk=bc3cad2a39fd5c42&fccid=c233355b271af74d&vjs=3
Sr.Machine Learning Engineer,Aizant Global Analytics,"Hyderabad, Telangana",,30+ days ago,"Supervising the data acquisition process if more data is needed.Verifying data quality, and/or ensuring it via data cleaning.",https://in.indeed.com//rc/clk?jk=b26a36d4bc3dcf1a&fccid=ef6c418748236e53&vjs=3
Cloud Data Scientist,SRS Business Solutions India Private Limited,"Bengaluru, Karnataka",,30+ days ago,"As a Data Engineer, you will be responsible for building the ETL data pipelines.Professional Data Scientist looking to bring the hidden story out of your data…",https://in.indeed.com//rc/clk?jk=ae7b1b870dbd86da&fccid=c4bd311fad4bccfb&vjs=3
Data Science Senior Analyst,Accenture,"Bengaluru, Karnataka",,30+ days ago,Experience articulating business questions and using quantitative techniques to arrive at a solution using available data.,https://in.indeed.com//rc/clk?jk=a45cef9da5561f0a&fccid=a4e4e2eaf26690c9&vjs=3
Senior Analyst-Data Science,Accenture,"Mumbai, Maharashtra",,30+ days ago,"In the Data Science team, you will manage and analyze data in order to build data driven business insights and high impact data models to generate significant…",https://in.indeed.com//rc/clk?jk=0e75150f67b9f888&fccid=a4e4e2eaf26690c9&vjs=3
Data Scientist,PayPal,"Bengaluru, Karnataka",,30+ days ago,"Build expertise in PayPal data sources to find, manage and simplify complex data.PayPal being a data-driven company, expertise in data analytics will help you…",https://in.indeed.com//cmp/Paypal
"Data science intern-1
new",PayPal,"Chennai, Tamil Nadu",,Today,"As a core participant of the analytics team, you will work in the areas of marketing spend optimisation, product performance, business dynamics and data…",https://in.indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0AZUZ1SiG2e4Ouwn9d_PzaL9ycxqvROzmSyfHj86mtRPX8kMGne1k1CfHv2qCqybA_IHmC9FrPKpujY_t6KJ22sSU1QevpqVsnNIQbMUAaW7XSq9BT-cD4zbhzIZbBbLDH0QU7u1uttXFqCmv0STPUYKBM65WtX2oQ_a_rL5IjMB3wMw6KdxTp9lOcwFlZCCj0PrEf1ySbOjHjTZ9cRWzrb9TWO9OLXOOTHoYMiWVWxONO5C2_VAhKz2jBy-428R37QhX_n37OJj6nrV-q5FjKuWJGfRqeHV1V0cu7Pp94gfcEr-ct9X-aaVoGxGyRhj6PbB6ngofOiQRmXhfEeQZerLkjL6g6NLdaJQ_AnJw082WR7Y7c7ypiCTxdEBhlmeU4r3YbP2s4Iy2QrU45_z-5RiJF_DT02tn6SYEWqEfnN2hFxeJVERbseB6GOZZkAOo1dk3BtJdxq7A96_iNQ5Q2ZfEhZadUQlTo=&p=1&fvj=0&vjs=3
Data Science Manager,PayPal,"Chennai, Tamil Nadu",,20 days ago,"Experience in building a strong team of data-scientists.Have a true passion for working on big data/ML/AI and professional experience in data mining,…",https://in.indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0AZUZ1SiG2e4Ouwn9d_PzaL9ycxqvROzmSyfHj86mtRPX8kMGne1k1CfHv2qCqybA-0KNzn_JEQsEZ-xlJsBni32_DMgJra786bDAloZyyKXYmS8AgVn6x9uc4p_Zl9ts4VTzAWFrQw7MiqTghKzDdSSRchGoOCGtxJbYhX0PwoGh0RoSlyYe6lFzW3vsbfR_7CD1P_Tfabl4l1_lAtM_j09lHGNAvmU5PyNX1M7pA-O70auH2wvVYJROwXYXGmL7SAZNQpi7NjH-uGoUAagd-6vSquhzdLK_f3GKFni33wulpisP8qOowJRXyIEMWpOXO_2XI7sSd_PWefwF8cixwTdO5CmTIhUwqZMpeoO4IJwx_antYaVybZU6fEf8G9ubiyJiDnWVupljlJp2tAFLeIVooL86hO73VhVBTx6aBj7SNpp1-goz3FKNJXRJc_npxXSFgfExM81zCZwDLFqJMzHh3Ic8ELf5k=&p=2&fvj=0&vjs=3
Manager Data Science,PayPal,"Chennai, Tamil Nadu",,30+ days ago,Design and implement data-driven systems that increase sales success.Design and implement data-driven systems that increase sales success.,https://in.indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0AZUZ1SiG2e4Ouwn9d_PzaL9ycxqvROzmSyfHj86mtRPX8kMGne1k1CfHv2qCqybA9ymtylFHYywapF9EVGaeblt1oPCaXh-kcB7Fh1KPpkApNBxfKuo41awsY8MJA6vIViknZkOSV1PlkcGE3DwtSEUoO1UQk8GspwEcuLB--GYn85JIZTlxe0i19Hl0rRmNdVHo_SMoPxWjoX2dvj3HWA0_CKt-7CI1lPN_dFNSuC6ljzqACv431Csz_gwq-jj1bgCuq6XVGQuVqwV8Mi35WFSwIPgYtpAw--nZ6ia07WaV35Mi8sLHQO6NAI07Q9C0Zd1yaYzS-_9Bt88jLOLcwDaNUdJ6YhyHqJS-YsS99pp2etjZsf9ao_NxVvHGizPMYAsd7JOZIDt_R1BNXdYgLPj6_WAwyyrZeJJ_Dez0bxoWVu6Ccn0TOPfoPUjQcIOwW7JtaP-_gqUEnhmtH4H9_nyRDSFHWNMYk=&p=3&fvj=0&vjs=3
Data Scientist / Sr. Data Scientist,FRATITUDE Talent Advisors,"Kamakshipalya, Bengaluru, Karnataka",,30+ days ago,"Identify what data is available and relevant, including internal and external data sources, leveraging new data collection processes such as sensors, open data,…",https://in.indeed.com//rc/clk?jk=d984d98133689d38&fccid=eaf87f83260744de&vjs=3
"Machine Learning, Google Cloud",ANI Calls India Private Limited,"Noida, Uttar Pradesh","
₹9,00,000 - ₹16,00,000 a year",19 days ago,Experience in and understanding data and information management - especially as it relates to big data trends and issues within businesses.,https://in.indeed.com//rc/clk?jk=196bf0db2150a4ab&fccid=3799fa8ac2d1edf2&vjs=3
Python developer with Machine Learning skills,Newscape Consulting,"Bavdhan, Pune, Maharashtra",,16 days ago,Integration of data storage solutions.Implementation of security and data protection.Looking for 5-7 years of relevant experience and a proven track record of…,https://in.indeed.com//rc/clk?jk=1236bbe4821020cf&fccid=4d3fd0a8023a3768&vjs=3
"Data Scientist
new",Bottomline Technologies,"Bengaluru, Karnataka",,3 days ago,"Experience in data pre-processing, Machine Learning, and data visualization.You will be developing software that will used for a range of machine learning and…",https://in.indeed.com//rc/clk?jk=a7d5fefcbe276c7e&fccid=30d246fbab8703db&vjs=3
Developer- Machine Learning & Computer Vision,Drishti Tech,"Mahal, Andhra Pradesh",,30+ days ago,Design & implement machine learning software solutions.Interact with business heads & department heads to gather feedback & clarification.,https://in.indeed.com//rc/clk?jk=64a871c866a475d9&fccid=87a2fb46f1020d58&vjs=3
Engineer/ Sr. Engineer AI/ML Positions,QMetry,"Ahmedabad, Gujarat",,30+ days ago,Present information using data visualization techniques.Analyze test data to discover trends and patterns.Sound understanding of Hadoop ecosystem and machine…,https://in.indeed.com//rc/clk?jk=f2b84873839750db&fccid=2bc3ce6173efc0de&vjs=3
Data Scientist,WeRecruit Talent,"Bengaluru, Karnataka",,30+ days ago,"Strong knowledge of data mining, machine learning techniques and statistics.Phd/MTech/MS or equivalent degree in Computer Science or Mathematics or Statistics.",https://in.indeed.com//rc/clk?jk=6b21e75a6908570d&fccid=52c5e94c2bc592ae&vjs=3
"Spec Analytics Intmd Analyst
new",Citi,"Bengaluru, Karnataka",,Today,Applies professional judgment when interpreting data and results.Ability to handle complex data and generate meaningful business insights.,https://in.indeed.com//rc/clk?jk=84e012b48cc8129f&fccid=5bcd1ef0a7f4fb99&vjs=3
Software Engineer – Machine Learning,Netradyne,"Bengaluru, Karnataka",,30+ days ago,"Experience with image, video and time-series data.Design, implement and track key metrics; and architect data-driven solutions.",https://in.indeed.com//rc/clk?jk=7f4d561d1d4dbfea&fccid=aee18a3dfecde702&vjs=3
Data Science python Intern teacher,Sasvba,"Laxmi Nagar, Delhi, Delhi","
₹3,000 - ₹5,000 a month",22 days ago,Artificial intelligence data science python.Data science python fresher teacher.Machine learning django R programingT.Total work: 1 year (Preferred).,https://in.indeed.com//company/Sasvba/jobs/Data-Science-Python-Intern-Teacher-fc6079365028e393?fccid=861a25f9ca0eec74&vjs=3
Principle Engineer (AI/ML),Availity India,"Bengaluru, Karnataka",,30+ days ago,"You at a minimum, possess a bachelor's degree in Engineering / Technology.Master’s degree in Computer Science a plus.Exposure to TensorFlow, Keras is a plus.",https://in.indeed.com//rc/clk?jk=5784afecd580412c&fccid=93dd5129e813c547&vjs=3
SE - Machine Learning,Contify Pvt. Ltd.,"New Delhi, Delhi",,30+ days ago,"We are team of analysts, engineers, data scientists and designers building powerful intelligence tools for business users.Company Name: Contify Pvt. Ltd.",https://in.indeed.com//rc/clk?jk=ad2efefa7987c55b&fccid=eacf104354817a16&vjs=3
CSP Business Analyst,Jacobs,India,,30+ days ago,Experience of data quality and data cleansing techniques.Performing data and business analysis on our sales data as well as visualising this data for key…,https://in.indeed.com//rc/clk?jk=0c4484101efe472f&fccid=de56d7554bea5214&vjs=3
Data Science Manager,Infosenseglobal,"Pune, Maharashtra",,30+ days ago,Responsible for driving data quality throughout the organization.Direct data science teams to complete all project deliverables.,https://in.indeed.com//rc/clk?jk=07587dfed468af86&fccid=d64ea2636eb33da2&vjs=3
Director of Data Science and Analytics- Startup,Michael Page,"Delhi, Delhi",,9 days ago,"Setup a framework for use of cutting-edge data mining, machine learning techniques.Collaborate with cross-functional teams to breakdown complex business…",https://in.indeed.com//rc/clk?jk=4f6d2a9e19dcc800&fccid=77087bd1709a8148&vjs=3
Senior Software Engineer - NLP R&D,Reverie Language Technologies,"Bengaluru, Karnataka",,30+ days ago,Good Python programming skills and programming concepts (data structures and algorithms).We are looking for a self-motivated research engineer who can analyze…,https://in.indeed.com//rc/clk?jk=9a109c4b458d7967&fccid=ad81b67c0291346c&vjs=3
ML Engineer,Positivenaick,"Chennai, Tamil Nadu",,30+ days ago,"Cross-functional collaboration between data science and engineering teams to.As an ML engineer, you need to be strong in Statistical Knowledge, with hands-on…",https://in.indeed.com//rc/clk?jk=a3ef42e9a612a732&fccid=5548187558d4d37a&vjs=3
